InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
71_CLARCTON_2045,71,CLARCTON,2045,Monkey 47 Dry Gin,375mL,8,37.99,2024-01-01
71_CLARCTON_2047,71,CLARCTON,2047,Sheep Dip Scotch,750mL,5,34.99,2024-01-01
71_CLARCTON_2050,71,CLARCTON,2050,Tomatin 18 Yr Single Malt,750mL,4,74.99,2024-01-01
71_CLARCTON_2054,71,CLARCTON,2054,Johnnie Walker Select Casks,750mL,4,43.99,2024-01-01
71_CLARCTON_2062,71,CLARCTON,2062,Woodford Reserve Bourbon,1.75L,7,59.99,2024-01-01
71_CLARCTON_2082,71,CLARCTON,2082,Balvenie 15 Yr Sherry Cask,750mL,8,109.99,2024-01-01
71_CLARCTON_2083,71,CLARCTON,2083,Flag Hill Straight Bourbon,750mL,5,39.99,2024-01-01
71_CLARCTON_2085,71,CLARCTON,2085,Jesse James America's Outlaw,750mL,15,13.99,2024-01-01
71_CLARCTON_2087,71,CLARCTON,2087,Uncle Val's Peppered Gin,750mL,5,33.99,2024-01-01
71_CLARCTON_2089,71,CLARCTON,2089,Bloom Gin,750mL,1,29.99,2024-01-01
71_CLARCTON_2098,71,CLARCTON,2098,Snake River Stampede Whisky,750mL,12,21.99,2024-01-01
71_CLARCTON_2100,71,CLARCTON,2100,Canadian Regal,1.75L,8,9.99,2024-01-01
71_CLARCTON_2103,71,CLARCTON,2103,Coldcock American Herbal Whi,750mL,4,18.99,2024-01-01
71_CLARCTON_2104,71,CLARCTON,2104,Westland American Sngle Malt,750mL,3,69.99,2024-01-01
71_CLARCTON_2105,71,CLARCTON,2105,Black Velvet Toasted Caramel,750mL,43,9.99,2024-01-01
71_CLARCTON_2112,71,CLARCTON,2112,Cutty Sark Prohibition,750mL,6,26.99,2024-01-01
71_CLARCTON_2114,71,CLARCTON,2114,Black Velvet Canadian Whisky,1.75L,120,12.99,2024-01-01
71_CLARCTON_2115,71,CLARCTON,2115,Black Velvet,750mL,21,7.99,2024-01-01
71_CLARCTON_2116,71,CLARCTON,2116,Sapling Maple Bourbon,750mL,7,37.99,2024-01-01
71_CLARCTON_2117,71,CLARCTON,2117,Black Velvet Traveler,750mL,9,8.99,2024-01-01
71_CLARCTON_2120,71,CLARCTON,2120,Canadian Club,1.75L,146,15.99,2024-01-01
71_CLARCTON_2121,71,CLARCTON,2121,Canadian Club Traveler,750mL,12,10.99,2024-01-01
71_CLARCTON_2122,71,CLARCTON,2122,Canadian Club 1858,750mL,23,10.99,2024-01-01
71_CLARCTON_2123,71,CLARCTON,2123,Angels Envy Rye,750mL,5,79.99,2024-01-01
71_CLARCTON_2125,71,CLARCTON,2125,Glenfiddich 14 Yr Barrel Rsv,750mL,8,49.99,2024-01-01
71_CLARCTON_2127,71,CLARCTON,2127,Canadian Ltd,1.75L,81,10.49,2024-01-01
71_CLARCTON_2130,71,CLARCTON,2130,Bully Boy American Whiskey,750mL,1,29.99,2024-01-01
71_CLARCTON_2131,71,CLARCTON,2131,Jack Daniels No 7 Black Trav,375mL,62,12.99,2024-01-01
71_CLARCTON_2132,71,CLARCTON,2132,Lord Calvert Canadian,1.75L,12,12.99,2024-01-01
71_CLARCTON_2136,71,CLARCTON,2136,Elijah Craig 12 Yr Bourbon,750mL,7,28.99,2024-01-01
71_CLARCTON_2142,71,CLARCTON,2142,Bird Dog Apple Whiskey,750mL,23,13.99,2024-01-01
71_CLARCTON_2143,71,CLARCTON,2143,Canadian Mist,1.75L,25,13.99,2024-01-01
71_CLARCTON_2145,71,CLARCTON,2145,WolfHound Irish Whiskey,750mL,39,17.99,2024-01-01
71_CLARCTON_2148,71,CLARCTON,2148,Canadian Mist Traveler,750mL,23,7.99,2024-01-01
71_CLARCTON_2149,71,CLARCTON,2149,Canadian Ltd Traveler,750mL,23,7.99,2024-01-01
71_CLARCTON_2152,71,CLARCTON,2152,New Amsterdam Gin,750mL,13,9.99,2024-01-01
71_CLARCTON_2153,71,CLARCTON,2153,Black Velvet Cinnamon Rush,750mL,17,9.99,2024-01-01
71_CLARCTON_2155,71,CLARCTON,2155,McClelland Islay Single Malt,1.75L,8,37.99,2024-01-01
71_CLARCTON_2156,71,CLARCTON,2156,(RI) 1,750mL,7,34.99,2024-01-01
71_CLARCTON_2158,71,CLARCTON,2158,Sortilege Liqueur,375mL,10,19.99,2024-01-01
71_CLARCTON_2159,71,CLARCTON,2159,Connemara Irish Whiskey,750mL,4,39.99,2024-01-01
71_CLARCTON_2161,71,CLARCTON,2161,Canadian Club Classic,750mL,50,19.99,2024-01-01
71_CLARCTON_2163,71,CLARCTON,2163,Sloane's Gin,750mL,8,24.99,2024-01-01
71_CLARCTON_2164,71,CLARCTON,2164,New Amsterdam Gin,1.75L,28,16.99,2024-01-01
71_CLARCTON_2170,71,CLARCTON,2170,Woodford Reserve Bourbon,50mL,24,3.49,2024-01-01
71_CLARCTON_2171,71,CLARCTON,2171,Pike Creek Canadian Whisky,750mL,10,21.99,2024-01-01
71_CLARCTON_2182,71,CLARCTON,2182,McClelland Islay Single Mal,750mL,1,18.99,2024-01-01
71_CLARCTON_2183,71,CLARCTON,2183,McClelland Highland Single,750mL,14,18.99,2024-01-01
71_CLARCTON_2184,71,CLARCTON,2184,Bonnie Rose Orange Peel,750mL,12,19.99,2024-01-01
71_CLARCTON_2186,71,CLARCTON,2186,Label 5 Scotch 12 Yr,750mL,12,31.99,2024-01-01
71_CLARCTON_2189,71,CLARCTON,2189,Cleveland Black Rsv Whiskey,750mL,8,26.99,2024-01-01
71_CLARCTON_2199,71,CLARCTON,2199,St George Terrior Gin,750mL,5,29.99,2024-01-01
71_CLARCTON_2200,71,CLARCTON,2200,Bonnie Rose Spiced Apple,750mL,9,19.99,2024-01-01
71_CLARCTON_2202,71,CLARCTON,2202,Karner Blue Gin,750mL,4,29.99,2024-01-01
71_CLARCTON_2207,71,CLARCTON,2207,Glenrothes Sherry Cask Rsv,750mL,6,59.99,2024-01-01
71_CLARCTON_2209,71,CLARCTON,2209,Pendleton 1910 Rye,750mL,9,29.99,2024-01-01
71_CLARCTON_2212,71,CLARCTON,2212,Canadian Rich & Rare,1.75L,11,10.99,2024-01-01
71_CLARCTON_2214,71,CLARCTON,2214,James E Pepper Bourbon,750mL,3,36.99,2024-01-01
71_CLARCTON_2226,71,CLARCTON,2226,Jim Beam Devils Cut,1.75L,12,36.99,2024-01-01
71_CLARCTON_2230,71,CLARCTON,2230,Egan's Single Malt Irish Wh,750mL,0,49.99,2024-01-01
71_CLARCTON_2232,71,CLARCTON,2232,Sipsmith Gin,750mL,9,39.99,2024-01-01
71_CLARCTON_2235,71,CLARCTON,2235,Deanston SM Virgin Oak,750mL,8,26.99,2024-01-01
71_CLARCTON_2237,71,CLARCTON,2237,Edradour 10 Yr Single Malt,750mL,9,56.99,2024-01-01
71_CLARCTON_2238,71,CLARCTON,2238,Aviation American Gin,750mL,4,24.99,2024-01-01
71_CLARCTON_2239,71,CLARCTON,2239,Rebel Yell American Whisky,750mL,3,20.99,2024-01-01
71_CLARCTON_2241,71,CLARCTON,2241,Death's Door Gin,750mL,19,25.99,2024-01-01
71_CLARCTON_2242,71,CLARCTON,2242,Cles des Ducs Armagnac VSOP,750mL,4,30.99,2024-01-01
71_CLARCTON_2245,71,CLARCTON,2245,DUKE Kentucky Bourbon,750mL,5,35.99,2024-01-01
71_CLARCTON_2246,71,CLARCTON,2246,Speyburn Brandan Orach,750mL,7,18.99,2024-01-01
71_CLARCTON_2250,71,CLARCTON,2250,Jack Daniels Family 4 Pk/50m,50mL 4 Pk,4,12.99,2024-01-01
71_CLARCTON_2254,71,CLARCTON,2254,Canadian Club Triple Aged,750mL,21,12.99,2024-01-01
71_CLARCTON_2258,71,CLARCTON,2258,Dewars Special Reserve 12 Yr,375mL,11,12.99,2024-01-01
71_CLARCTON_2262,71,CLARCTON,2262,Black Button Citrus Gin,750mL,4,35.99,2024-01-01
71_CLARCTON_2270,71,CLARCTON,2270,Laphroaig Triple Wood,750mL,8,74.99,2024-01-01
71_CLARCTON_2280,71,CLARCTON,2280,The Botanist Islay Dry Gin,750mL,21,36.99,2024-01-01
71_CLARCTON_2287,71,CLARCTON,2287,Johnnie Walker Double Black,750mL,13,39.99,2024-01-01
71_CLARCTON_2290,71,CLARCTON,2290,Jim Beam Devils Cut Bourbon,750mL,17,23.99,2024-01-01
71_CLARCTON_2292,71,CLARCTON,2292,Glenrothes Single Malt Scot,750mL,5,41.99,2024-01-01
71_CLARCTON_2302,71,CLARCTON,2302,St George Botanivore Gin,750mL,5,29.99,2024-01-01
71_CLARCTON_2310,71,CLARCTON,2310,Ungava Gin,750mL,2,28.99,2024-01-01
71_CLARCTON_2333,71,CLARCTON,2333,Bruichladdich Scotish Barley,750mL,21,49.99,2024-01-01
71_CLARCTON_2339,71,CLARCTON,2339,Alberta Rye Dark Batch,750mL,8,21.99,2024-01-01
71_CLARCTON_2358,71,CLARCTON,2358,Rebellion Bourbon,750mL,3,26.99,2024-01-01
71_CLARCTON_2366,71,CLARCTON,2366,Templeton Rye Whiskey,750mL,4,34.99,2024-01-01
71_CLARCTON_2368,71,CLARCTON,2368,Balvenie 17 Yr Doublewood,750mL,5,139.99,2024-01-01
71_CLARCTON_2369,71,CLARCTON,2369,Amrut Fusion Single Malt,750mL,1,64.99,2024-01-01
71_CLARCTON_2373,71,CLARCTON,2373,Jim Beam Maple,750mL,60,13.99,2024-01-01
71_CLARCTON_2374,71,CLARCTON,2374,Tullamore Dew,1.75L,14,39.99,2024-01-01
71_CLARCTON_2382,71,CLARCTON,2382,Opihr London Dry Gin,750mL,21,27.99,2024-01-01
71_CLARCTON_2398,71,CLARCTON,2398,Tullamore Dew,750mL,46,22.99,2024-01-01
71_CLARCTON_2412,71,CLARCTON,2412,JP Wiser's Rye,750mL,20,19.99,2024-01-01
71_CLARCTON_2418,71,CLARCTON,2418,Crown Royal Regal Apple,750mL,86,21.99,2024-01-01
71_CLARCTON_2426,71,CLARCTON,2426,The Glenlivet 15Yr FrenchOak,750mL,7,51.99,2024-01-01
71_CLARCTON_2432,71,CLARCTON,2432,Crown Royal,750mL,104,21.99,2024-01-01
71_CLARCTON_2433,71,CLARCTON,2433,Crown Royal X R Extra Rare,750mL,2,131.99,2024-01-01
71_CLARCTON_2435,71,CLARCTON,2435,Crown Royal RSV,750mL,6,40.99,2024-01-01
71_CLARCTON_2436,71,CLARCTON,2436,Crown Royal,375mL,18,14.99,2024-01-01
71_CLARCTON_2438,71,CLARCTON,2438,Crown Royal Special Reserve,1.75L,3,72.99,2024-01-01
71_CLARCTON_2440,71,CLARCTON,2440,Platte Valley Fireshine,750mL,4,16.99,2024-01-01
71_CLARCTON_2443,71,CLARCTON,2443,Seagrams VO,1.75L,34,20.99,2024-01-01
71_CLARCTON_2445,71,CLARCTON,2445,Seagrams VO,750mL,11,11.99,2024-01-01
71_CLARCTON_2465,71,CLARCTON,2465,Crown Royal Mini,50mL,28,2.99,2024-01-01
71_CLARCTON_2466,71,CLARCTON,2466,Crown Royal Maple Whisky,1.75L,17,46.99,2024-01-01
71_CLARCTON_2468,71,CLARCTON,2468,Crown Royal Nrth Harvest Rye,750mL,43,27.99,2024-01-01
71_CLARCTON_2476,71,CLARCTON,2476,Crown Royal Maple Whisky,750mL,30,21.99,2024-01-01
71_CLARCTON_2494,71,CLARCTON,2494,Crown Royal Regal Apple,1.75L,16,46.99,2024-01-01
71_CLARCTON_2496,71,CLARCTON,2496,Crown Royal Black,1.75L,8,52.99,2024-01-01
71_CLARCTON_2499,71,CLARCTON,2499,Crown Royal Black,750mL,13,27.99,2024-01-01
71_CLARCTON_2508,71,CLARCTON,2508,Crown Royal No Harvest Rye,50mL,4,1.99,2024-01-01
71_CLARCTON_2512,71,CLARCTON,2512,The Macallan 12 Yr Old,375mL,5,34.99,2024-01-01
71_CLARCTON_2514,71,CLARCTON,2514,Bird Dog Peach Whiskey,750mL,26,14.99,2024-01-01
71_CLARCTON_2517,71,CLARCTON,2517,Balvenie 14 Yr Caribean Cask,750mL,7,71.99,2024-01-01
71_CLARCTON_2518,71,CLARCTON,2518,Woodford Reserve Double Oak,750mL,9,49.99,2024-01-01
71_CLARCTON_2520,71,CLARCTON,2520,The Macallan 12 Yr Old,750mL,12,56.99,2024-01-01
71_CLARCTON_2521,71,CLARCTON,2521,Jameson Gold Rsv,750mL,5,94.99,2024-01-01
71_CLARCTON_2522,71,CLARCTON,2522,The Macallan 10 Yr Fine Oak,750mL,16,52.99,2024-01-01
71_CLARCTON_2530,71,CLARCTON,2530,The Macallan 17Yr Old Scotch,750mL,0,229.99,2024-01-01
71_CLARCTON_2531,71,CLARCTON,2531,WhistlePig 10 Yr Old Rye,750mL,9,65.99,2024-01-01
71_CLARCTON_2532,71,CLARCTON,2532,The Macallan 12 Yr Old,1.75L,5,134.99,2024-01-01
71_CLARCTON_2534,71,CLARCTON,2534,The Dalmore 12Yr Single Malt,750mL,10,49.99,2024-01-01
71_CLARCTON_2543,71,CLARCTON,2543,Darnley's View Gin,750mL,5,23.99,2024-01-01
71_CLARCTON_2549,71,CLARCTON,2549,WhistlePig 10 Yr Rye,375mL,14,40.99,2024-01-01
71_CLARCTON_2554,71,CLARCTON,2554,WhistlePig Old World 12 Yr,750mL,5,109.99,2024-01-01
71_CLARCTON_2570,71,CLARCTON,2570,Johnnie Walker Gold Rsv,750mL,13,79.99,2024-01-01
71_CLARCTON_2582,71,CLARCTON,2582,Firefly Blackberry Moonshine,750mL,5,14.99,2024-01-01
71_CLARCTON_2584,71,CLARCTON,2584,JP Wiser's Spiced Vanilla,750mL,58,18.99,2024-01-01
71_CLARCTON_2585,71,CLARCTON,2585,Jameson Irish Whiskey,750mL,133,22.99,2024-01-01
71_CLARCTON_2586,71,CLARCTON,2586,Jameson Irish Whiskey,50mL,122,2.99,2024-01-01
71_CLARCTON_2587,71,CLARCTON,2587,Jameson Irish Whiskey,375mL,24,18.99,2024-01-01
71_CLARCTON_2589,71,CLARCTON,2589,Jameson Irish Whiskey,1.75L,77,39.99,2024-01-01
71_CLARCTON_2590,71,CLARCTON,2590,The Black Grouse Scotch,1.75L,6,39.99,2024-01-01
71_CLARCTON_2591,71,CLARCTON,2591,Cardhu Scotch,750mL,6,39.99,2024-01-01
71_CLARCTON_2593,71,CLARCTON,2593,James Oliver American Whisky,750mL,7,29.99,2024-01-01
71_CLARCTON_2595,71,CLARCTON,2595,Clontarf Irish Whiskey,750mL,7,16.99,2024-01-01
71_CLARCTON_2598,71,CLARCTON,2598,Firefly Apple Pie Moonshine,750mL,7,14.99,2024-01-01
71_CLARCTON_2602,71,CLARCTON,2602,Caol Ila 12 Yr Islay Single,750mL,12,56.99,2024-01-01
71_CLARCTON_2606,71,CLARCTON,2606,Glenmorangie Original 18Yr,750mL,2,99.99,2024-01-01
71_CLARCTON_2607,71,CLARCTON,2607,Grand MacNish 12 Yr Old,750mL,16,21.99,2024-01-01
71_CLARCTON_2609,71,CLARCTON,2609,Pigs Nose Scotch,750mL,3,24.99,2024-01-01
71_CLARCTON_2615,71,CLARCTON,2615,Chivas Regal,50mL,22,3.49,2024-01-01
71_CLARCTON_2619,71,CLARCTON,2619,Glenmorangie Original 10 Yr,1.75L,4,64.99,2024-01-01
71_CLARCTON_2622,71,CLARCTON,2622,Dewars Scratch Cask Scotch,750mL,9,24.99,2024-01-01
71_CLARCTON_2623,71,CLARCTON,2623,Ballantines,1.75L,14,28.99,2024-01-01
71_CLARCTON_2625,71,CLARCTON,2625,Nikka Coffey Grain Whisky,750mL,6,59.99,2024-01-01
71_CLARCTON_2626,71,CLARCTON,2626,Crown Royal Regal Apple,50mL,0,1.99,2024-01-01
71_CLARCTON_2628,71,CLARCTON,2628,Dewars Special RSV 12-Yr,750mL,29,29.99,2024-01-01
71_CLARCTON_2630,71,CLARCTON,2630,Old Pulteney Single Malt Sc,750mL,8,37.99,2024-01-01
71_CLARCTON_2631,71,CLARCTON,2631,Scapa Skiren Single Malt,750mL,5,71.99,2024-01-01
71_CLARCTON_2636,71,CLARCTON,2636,Nikka Whisky Taketsuru 12 Yr,750mL,2,68.99,2024-01-01
71_CLARCTON_2637,71,CLARCTON,2637,The Feathery Blended Scotch,750mL,5,53.99,2024-01-01
71_CLARCTON_2639,71,CLARCTON,2639,Bowmore Darkest Islay 15 Yr,750mL,8,65.99,2024-01-01
71_CLARCTON_2640,71,CLARCTON,2640,Michter's Small Batch Bourbn,750mL,5,40.99,2024-01-01
71_CLARCTON_2645,71,CLARCTON,2645,Chivas Regal,750mL,45,29.99,2024-01-01
71_CLARCTON_2646,71,CLARCTON,2646,Chivas Regal,1.75L,30,54.99,2024-01-01
71_CLARCTON_2648,71,CLARCTON,2648,Chivas Regal,375mL,13,15.99,2024-01-01
71_CLARCTON_2654,71,CLARCTON,2654,Tanqueray Bloomsbury,Liter,20,28.99,2024-01-01
71_CLARCTON_2655,71,CLARCTON,2655,James Oliver Rye Whisky,750mL,12,29.99,2024-01-01
71_CLARCTON_2656,71,CLARCTON,2656,Cutty Sark,1.75L,9,24.99,2024-01-01
71_CLARCTON_2658,71,CLARCTON,2658,Cutty Sark,750mL,10,15.99,2024-01-01
71_CLARCTON_2661,71,CLARCTON,2661,Laphroaig Cask Strength 10Yr,750mL,5,61.99,2024-01-01
71_CLARCTON_2663,71,CLARCTON,2663,Dewars White Label,1.75L,151,29.99,2024-01-01
71_CLARCTON_2664,71,CLARCTON,2664,Firefly Moonshine,750mL,11,14.99,2024-01-01
71_CLARCTON_2665,71,CLARCTON,2665,Dewars White Label,750mL,19,19.99,2024-01-01
71_CLARCTON_2667,71,CLARCTON,2667,Damrak Amsterdam Gin,750mL,7,17.99,2024-01-01
71_CLARCTON_2668,71,CLARCTON,2668,Dewars White Label,375mL,18,13.99,2024-01-01
71_CLARCTON_2672,71,CLARCTON,2672,Dewars White Label,50mL,109,2.29,2024-01-01
71_CLARCTON_2675,71,CLARCTON,2675,Crown Royal XO,750mL,2,44.99,2024-01-01
71_CLARCTON_2676,71,CLARCTON,2676,Grand MacNish,1.75L,11,14.99,2024-01-01
71_CLARCTON_2678,71,CLARCTON,2678,Michter's Straight Rye,750mL,2,40.99,2024-01-01
71_CLARCTON_2679,71,CLARCTON,2679,Dewars Highlander Honey,750mL,26,19.99,2024-01-01
71_CLARCTON_2682,71,CLARCTON,2682,The Glendronach 12 Yr Scotch,750mL,8,52.99,2024-01-01
71_CLARCTON_2684,71,CLARCTON,2684,"Wemyss ""The Hive""",750mL,6,52.99,2024-01-01
71_CLARCTON_2686,71,CLARCTON,2686,AnCnoc 12 Yr Old Scotch,750mL,7,37.99,2024-01-01
71_CLARCTON_2689,71,CLARCTON,2689,Black Velvet Reserve,1.75L,20,18.99,2024-01-01
71_CLARCTON_2690,71,CLARCTON,2690,Black Velvet Reserve,750mL,20,9.99,2024-01-01
71_CLARCTON_2692,71,CLARCTON,2692,Glenmorangie 10 Yr Scotch,750mL,19,34.99,2024-01-01
71_CLARCTON_2694,71,CLARCTON,2694,Glenmorangie LaSanta,750mL,12,49.99,2024-01-01
71_CLARCTON_2696,71,CLARCTON,2696,McClelland Highland Sgl Malt,1.75L,8,33.99,2024-01-01
71_CLARCTON_2704,71,CLARCTON,2704,Serpent's Bite Cider Whiskey,50mL,80,0.99,2024-01-01
71_CLARCTON_2711,71,CLARCTON,2711,Grant's Ale Cask Finish,750mL,12,19.99,2024-01-01
71_CLARCTON_2713,71,CLARCTON,2713,Inver House Green Plaid 3-Y,1.75L,12,13.99,2024-01-01
71_CLARCTON_2715,71,CLARCTON,2715,Teeling Single Grain Whiskey,750mL,0,49.99,2024-01-01
71_CLARCTON_2721,71,CLARCTON,2721,Johnnie Walker Green Label,750mL,1,59.99,2024-01-01
71_CLARCTON_2722,71,CLARCTON,2722,J & B Rare,750mL,9,21.99,2024-01-01
71_CLARCTON_2723,71,CLARCTON,2723,J & B Rare,1.75L,12,29.99,2024-01-01
71_CLARCTON_2737,71,CLARCTON,2737,Teeling Irish Whiskey,750mL,6,34.99,2024-01-01
71_CLARCTON_2739,71,CLARCTON,2739,Bruichladdich Rocks Sngl Mlt,750mL,0,49.99,2024-01-01
71_CLARCTON_2740,71,CLARCTON,2740,GlenDronach 15 Yr Scotch,750mL,5,91.99,2024-01-01
71_CLARCTON_2748,71,CLARCTON,2748,Johnnie Walker Blue Label,1.75L,3,319.99,2024-01-01
71_CLARCTON_2749,71,CLARCTON,2749,John Begg Blue Cap,1.75L,11,16.99,2024-01-01
71_CLARCTON_2751,71,CLARCTON,2751,Johnnie Walker Black Label,375mL,12,19.99,2024-01-01
71_CLARCTON_2752,71,CLARCTON,2752,Johnnie Walker Black Label,750mL,10,34.99,2024-01-01
71_CLARCTON_2753,71,CLARCTON,2753,Johnnie Walker Black Label,1.75L,69,61.99,2024-01-01
71_CLARCTON_2755,71,CLARCTON,2755,Johnnie Walker Red Label,750mL,18,24.99,2024-01-01
71_CLARCTON_2756,71,CLARCTON,2756,Jameson Caskmates,750mL,51,29.99,2024-01-01
71_CLARCTON_2757,71,CLARCTON,2757,Johnnie Walker Red Label,1.75L,130,29.99,2024-01-01
71_CLARCTON_2759,71,CLARCTON,2759,Johnnie Walker Red Label,375mL,27,13.99,2024-01-01
71_CLARCTON_2760,71,CLARCTON,2760,Jack Daniels Tennessee Honey,1.75L,99,36.99,2024-01-01
71_CLARCTON_2765,71,CLARCTON,2765,Laphroaig 18 Yr Single Malt,750mL,1,79.99,2024-01-01
71_CLARCTON_2767,71,CLARCTON,2767,Johnnie Walker Blue Label,750mL,7,189.99,2024-01-01
71_CLARCTON_2769,71,CLARCTON,2769,Laphroaig Quarter Cask,750mL,11,52.99,2024-01-01
71_CLARCTON_2770,71,CLARCTON,2770,Hudson Single Malt Whiskey,375mL,8,39.99,2024-01-01
71_CLARCTON_2772,71,CLARCTON,2772,Talisker Storm Scotch,750mL,8,59.99,2024-01-01
71_CLARCTON_2776,71,CLARCTON,2776,Brenne French Sng Mlt Whisky,750mL,6,41.99,2024-01-01
71_CLARCTON_2779,71,CLARCTON,2779,Wicked 87 Whiskey,750mL,10,19.99,2024-01-01
71_CLARCTON_2780,71,CLARCTON,2780,Bulleit 10 Yr Old Bourbon,750mL,25,38.99,2024-01-01
71_CLARCTON_2783,71,CLARCTON,2783,Lauders Scotch,1.75L,14,13.99,2024-01-01
71_CLARCTON_2787,71,CLARCTON,2787,Glenrothes Vintage Rsv,750mL,6,43.99,2024-01-01
71_CLARCTON_2788,71,CLARCTON,2788,Laphroaig 10 Yr Single Malt,750mL,13,39.99,2024-01-01
71_CLARCTON_2792,71,CLARCTON,2792,Jim Beam Apple,50mL,1,0.99,2024-01-01
71_CLARCTON_2793,71,CLARCTON,2793,Camus Elegance VS Cognac,750mL,4,21.99,2024-01-01
71_CLARCTON_2794,71,CLARCTON,2794,Bird Dog Bourbon,750mL,24,14.99,2024-01-01
71_CLARCTON_2795,71,CLARCTON,2795,George Dickel Rye,750mL,8,23.99,2024-01-01
71_CLARCTON_2797,71,CLARCTON,2797,Wicked 87 Whiskey,50mL,7,0.99,2024-01-01
71_CLARCTON_2800,71,CLARCTON,2800,Laphroaig 15 Yr Single Malt,750mL,4,81.99,2024-01-01
71_CLARCTON_2801,71,CLARCTON,2801,Tullamore Dew 10 Yr Old,750mL,5,39.99,2024-01-01
71_CLARCTON_2802,71,CLARCTON,2802,SW4 London Dry Gin,750mL,11,24.99,2024-01-01
71_CLARCTON_2808,71,CLARCTON,2808,Uisce Beatha Irish Whisky,750mL,5,29.99,2024-01-01
71_CLARCTON_2815,71,CLARCTON,2815,Benromach 10Yr Single Malt,750mL,3,55.99,2024-01-01
71_CLARCTON_2816,71,CLARCTON,2816,Auchentoshan 12 Yr Sngle Mlt,750mL,7,47.99,2024-01-01
71_CLARCTON_2821,71,CLARCTON,2821,Auchentoshan American Oak,750mL,7,39.99,2024-01-01
71_CLARCTON_2822,71,CLARCTON,2822,James E Pepper 1776 Rye,750mL,8,32.99,2024-01-01
71_CLARCTON_2826,71,CLARCTON,2826,Bowmore Small Batch Sngl Mlt,750mL,7,39.99,2024-01-01
71_CLARCTON_2830,71,CLARCTON,2830,Serpent's Bite Cider Whiskey,750mL,26,13.99,2024-01-01
71_CLARCTON_2834,71,CLARCTON,2834,Old Smuggler P E T,1.75L,10,16.49,2024-01-01
71_CLARCTON_2838,71,CLARCTON,2838,Calumet Bourbon,750mL,4,45.99,2024-01-01
71_CLARCTON_2839,71,CLARCTON,2839,Ardmore Legacy Single Malt,750mL,4,36.99,2024-01-01
71_CLARCTON_2841,71,CLARCTON,2841,High West Double Rye Whiskey,750mL,8,34.99,2024-01-01
71_CLARCTON_2851,71,CLARCTON,2851,Mother's Apple Pie Liqueur,750mL,8,8.99,2024-01-01
71_CLARCTON_2852,71,CLARCTON,2852,Bushmills 10 Yr Irish Whisky,750mL,12,40.99,2024-01-01
71_CLARCTON_2854,71,CLARCTON,2854,Talisker 10-Yr Single Malt,750mL,22,54.99,2024-01-01
71_CLARCTON_2856,71,CLARCTON,2856,Cragganmore 12-Yr Sngle Malt,750mL,5,55.99,2024-01-01
71_CLARCTON_2859,71,CLARCTON,2859,Bushmills Irish Honey,750mL,11,19.99,2024-01-01
71_CLARCTON_2862,71,CLARCTON,2862,Pinch 15-Yr by Haig & Haig,750mL,11,35.99,2024-01-01
71_CLARCTON_2868,71,CLARCTON,2868,Mortlach Single Malt Scotch,750mL,8,89.99,2024-01-01
71_CLARCTON_2878,71,CLARCTON,2878,Hudson Four Grain Bourbon,375mL,6,39.99,2024-01-01
71_CLARCTON_2879,71,CLARCTON,2879,Corner Creek Rsv Bourbon,750mL,12,29.99,2024-01-01
71_CLARCTON_2889,71,CLARCTON,2889,Buchanans Deluxe 12Yr Scotch,750mL,9,32.99,2024-01-01
71_CLARCTON_2890,71,CLARCTON,2890,Four Roses Bourbon,750mL,10,27.99,2024-01-01
71_CLARCTON_2893,71,CLARCTON,2893,Glenmorangie Quinta Ruban,750mL,10,49.99,2024-01-01
71_CLARCTON_2894,71,CLARCTON,2894,Scoresby Rare,1.75L,11,17.99,2024-01-01
71_CLARCTON_2898,71,CLARCTON,2898,Scoresby Rare,750mL,18,7.99,2024-01-01
71_CLARCTON_2899,71,CLARCTON,2899,Laphroiag Select Single Malt,750mL,3,52.99,2024-01-01
71_CLARCTON_2902,71,CLARCTON,2902,Stranahan's Colorado Whiskey,750mL,6,46.99,2024-01-01
71_CLARCTON_2906,71,CLARCTON,2906,Usquaebach Old Rare Whisky,750mL,3,99.99,2024-01-01
71_CLARCTON_2912,71,CLARCTON,2912,Platte Valley KY Moonshine,750mL,13,16.99,2024-01-01
71_CLARCTON_2918,71,CLARCTON,2918,Alibi Whiskey,750mL,7,18.99,2024-01-01
71_CLARCTON_2920,71,CLARCTON,2920,Old Potrero 18th Century,750mL,9,64.99,2024-01-01
71_CLARCTON_2924,71,CLARCTON,2924,Speyburn 10-Yr Single Malt,750mL,3,23.99,2024-01-01
71_CLARCTON_2926,71,CLARCTON,2926,Teachers Highland Cream,1.75L,9,27.99,2024-01-01
71_CLARCTON_2932,71,CLARCTON,2932,Jameson Black Barrel,750mL,35,31.99,2024-01-01
71_CLARCTON_2939,71,CLARCTON,2939,Berentzen Bushel & Barrel,750mL,8,14.99,2024-01-01
71_CLARCTON_2944,71,CLARCTON,2944,The Glenlivet Founders Res,750mL,29,44.99,2024-01-01
71_CLARCTON_2946,71,CLARCTON,2946,Highland Park 15 Yr Old,750mL,6,79.99,2024-01-01
71_CLARCTON_2951,71,CLARCTON,2951,Old Bushmills Irish Whiskey,1.75L,25,37.99,2024-01-01
71_CLARCTON_2952,71,CLARCTON,2952,Old Bushmills,750mL,14,20.99,2024-01-01
